,Date,rel_return_same_day
871,6/18/2012,-0.224522993
872,6/19/2012,-0.237773336
873,6/20/2012,-0.241409898
874,6/21/2012,-0.231464493
875,6/22/2012,-0.237373746
876,6/25/2012,-0.24392459
877,6/26/2012,-0.24018577
878,6/27/2012,-0.244442908
879,6/28/2012,-0.24583772
880,6/29/2012,-0.236689067
881,7/2/2012,-0.229539653
882,7/3/2012,-0.238897581
883,7/5/2012,-0.227003211
884,7/6/2012,-0.241130088
885,7/9/2012,-0.2283676
886,7/10/2012,-0.241078894
887,7/11/2012,-0.241339977
888,7/12/2012,-0.24193875
889,7/13/2012,-0.247577991
890,7/16/2012,-0.23719598
891,7/17/2012,-0.246456983
892,7/18/2012,-0.247275018
893,7/19/2012,-0.23616413
894,7/20/2012,-0.247695422
895,7/23/2012,-0.230982581
896,7/24/2012,-0.240512121
897,7/25/2012,-0.237406135
898,7/26/2012,-0.247454021
899,7/27/2012,-0.236067428
900,7/30/2012,-0.235096168
901,7/31/2012,-0.225647799
902,8/1/2012,-0.244693809
903,8/2/2012,-0.233762741
904,8/3/2012,-0.241262876
905,8/6/2012,-0.232472767
906,8/7/2012,-0.242529812
907,8/8/2012,-0.242392197
908,8/9/2012,-0.214179546
909,8/10/2012,-0.216727316
910,8/13/2012,-0.208685359
911,8/14/2012,-0.213481357
912,8/15/2012,-0.218348037
913,8/16/2012,-0.214345656
914,8/17/2012,-0.20582797
915,8/20/2012,-0.198966254
916,8/21/2012,-0.229072108
917,8/22/2012,-0.20110395
918,8/23/2012,-0.215646122
919,8/24/2012,-0.21831689
920,8/27/2012,-0.219084051
921,8/28/2012,-0.217469624
922,8/29/2012,-0.218052946
923,8/30/2012,-0.221690553
924,8/31/2012,-0.217683497
925,9/4/2012,-0.205139825
926,9/5/2012,-0.221244751
927,9/6/2012,-0.22344186
928,9/7/2012,-0.215022601
929,9/10/2012,-0.232827125
930,9/11/2012,-0.2230464
931,9/12/2012,-0.212584852
932,9/13/2012,-0.221519215
933,9/14/2012,-0.216461986
934,9/17/2012,-0.214490006
935,9/18/2012,-0.214464345
936,9/19/2012,-0.21349904
937,9/20/2012,-0.220188616
938,9/21/2012,-0.2186769
939,9/24/2012,-0.218434357
940,9/25/2012,-0.227031678
941,9/26/2012,-0.220132927
942,9/27/2012,-0.204360153
943,9/28/2012,-0.232949804
944,10/1/2012,-0.232976951
945,10/2/2012,-0.218528353
946,10/3/2012,-0.21356038
947,10/4/2012,-0.227971377
948,10/5/2012,-0.230955538
949,10/8/2012,-0.230914669
950,10/9/2012,-0.216462159
951,10/10/2012,-0.213870686
952,10/11/2012,-0.237535984
953,10/12/2012,-0.216906782
954,10/15/2012,-0.221849864
955,10/16/2012,-0.206780343
956,10/17/2012,-0.228291122
957,10/18/2012,-0.228677597
958,10/19/2012,-0.23506155
959,10/22/2012,-0.194151698
960,10/23/2012,-0.239645459
961,10/24/2012,-0.220994447
962,10/25/2012,-0.230161656
963,10/26/2012,-0.227425496
964,10/31/2012,-0.216866526
965,11/1/2012,-0.228818112
966,11/2/2012,-0.233881518
967,11/5/2012,-0.221488085
968,11/6/2012,-0.233616984
969,11/7/2012,-0.205928282
970,11/8/2012,-0.218150385
971,11/9/2012,-0.187860635
972,11/12/2012,-0.209197445
973,11/13/2012,-0.190078761
974,11/14/2012,-0.194001123
975,11/15/2012,-0.210790793
976,11/16/2012,-0.193556026
977,11/19/2012,-0.164750849
978,11/20/2012,-0.211650901
979,11/21/2012,-0.199015074
980,11/23/2012,-0.195425904
981,11/26/2012,-0.177846006
982,11/27/2012,-0.197784782
983,11/28/2012,-0.196433669
984,11/29/2012,-0.196479364
985,11/30/2012,-0.196699243
986,12/3/2012,-0.1971009
987,12/4/2012,-0.201735067
988,12/5/2012,-0.237913053
989,12/6/2012,-0.170284286
990,12/7/2012,-0.223243237
991,12/10/2012,-0.188658775
992,12/11/2012,-0.194292862
993,12/12/2012,-0.20475906
994,12/13/2012,-0.192335383
995,12/14/2012,-0.201095977
996,12/17/2012,-0.186326998
997,12/18/2012,-0.188635409
998,12/19/2012,-0.195535554
999,12/20/2012,-0.211180523
1000,12/21/2012,-0.193055677
1001,12/24/2012,-0.199789185
1002,12/26/2012,-0.204524734
1003,12/27/2012,-0.196571516
1004,12/28/2012,-0.197860097
1005,12/31/2012,-0.182441191
1006,1/2/2013,-0.212316055
1007,1/3/2013,-0.207267346
1008,1/4/2013,-0.217236452
1009,1/7/2013,-0.197991375
1010,1/8/2013,-0.205263237
1011,1/9/2013,-0.208778994
1012,1/10/2013,-0.209753058
1013,1/11/2013,-0.201479798
1014,1/14/2013,-0.202156731
1015,1/15/2013,-0.224248067
1016,1/16/2013,-0.183287713
1017,1/17/2013,-0.213796786
1018,1/18/2013,-0.199814842
1019,1/22/2013,-0.204201446
1020,1/23/2013,-0.193366738
1021,1/24/2013,-0.218122113
1022,1/25/2013,-0.223071002
1023,1/28/2013,-0.177117829
1024,1/29/2013,-0.205365493
1025,1/30/2013,-0.197503084
1026,1/31/2013,-0.201838038
1027,2/1/2013,-0.212888614
1028,2/4/2013,-0.216597717
1029,2/5/2013,-0.179227096
1030,2/6/2013,-0.202092992
1031,2/7/2013,-0.156094873
1032,2/8/2013,-0.16790094
1033,2/11/2013,-0.160598717
1034,2/12/2013,-0.18789957
1035,2/13/2013,-0.16580405
1036,2/14/2013,-0.166017266
1037,2/15/2013,-0.180161895
1038,2/19/2013,-0.173214577
1039,2/20/2013,-0.172810199
1040,2/21/2013,-0.163328161
1041,2/22/2013,-0.167613811
1042,2/25/2013,-0.166914776
1043,2/26/2013,-0.158446883
1044,2/27/2013,-0.184597128
1045,2/28/2013,-0.169822947
1046,3/1/2013,-0.186257003
1047,3/4/2013,-0.18774251
1048,3/5/2013,-0.150810028
1049,3/6/2013,-0.181613703
1050,3/7/2013,-0.154931184
1051,3/8/2013,-0.162601742
1052,3/11/2013,-0.154547935
1053,3/12/2013,-0.1788897
1054,3/13/2013,-0.167376191
1055,3/14/2013,-0.16930078
1056,3/15/2013,-0.159157674
1057,3/18/2013,-0.146781268
1058,3/19/2013,-0.175509132
1059,3/20/2013,-0.18070739
1060,3/21/2013,-0.163334956
1061,3/22/2013,-0.160807113
1062,3/25/2013,-0.166442906
1063,3/26/2013,-0.180949393
1064,3/27/2013,-0.182980979
1065,3/28/2013,-0.186357019
1066,4/1/2013,-0.191731482
1067,4/2/2013,-0.166990414
1068,4/3/2013,-0.159936797
1069,4/4/2013,-0.18393756
1070,4/5/2013,-0.179117364
1071,4/8/2013,-0.172477488
1072,4/9/2013,-0.170242707
1073,4/10/2013,-0.163395154
1074,4/11/2013,-0.171514697
1075,4/12/2013,-0.179059677
1076,4/15/2013,-0.168870144
1077,4/16/2013,-0.166901133
1078,4/17/2013,-0.198570215
1079,4/18/2013,-0.190229249
1080,4/19/2013,-0.16991342
1081,4/22/2013,-0.159483425
1082,4/23/2013,-0.170117083
1083,4/24/2013,-0.145258739
1084,4/25/2013,-0.176811168
1085,4/26/2013,-0.154678433
1086,4/29/2013,-0.154394921
1087,4/30/2013,-0.157644239
1088,5/1/2013,-0.174336083
1089,5/2/2013,-0.168704101
1090,5/3/2013,-0.17374905
1091,5/6/2013,-0.162522653
1092,5/7/2013,-0.183752333
1093,5/8/2013,-0.166169347
1094,5/9/2013,-0.133765145
1095,5/10/2013,-0.14179209
1096,5/13/2013,-0.125680892
1097,5/14/2013,-0.15726351
1098,5/15/2013,-0.156437372
1099,5/16/2013,-0.104397757
1100,5/17/2013,-0.146645646
1101,5/20/2013,-0.108689102
1102,5/21/2013,-0.127554758
1103,5/22/2013,-0.128024898
1104,5/23/2013,-0.124609872
1105,5/24/2013,-0.12606136
1106,5/28/2013,-0.142642864
1107,5/29/2013,-0.1192314
1108,5/30/2013,-0.12105887
1109,5/31/2013,-0.125251968
1110,6/3/2013,-0.132854651
1111,6/4/2013,-0.132947704
1112,6/5/2013,-0.121331411
1113,6/6/2013,-0.151822249
1114,6/7/2013,-0.124575765
1115,6/10/2013,-0.138849112
1116,6/11/2013,-0.125298203
1117,6/12/2013,-0.131488685
1118,6/13/2013,-0.136740519
1119,6/14/2013,-0.136296246
1120,6/17/2013,-0.129748161
1121,6/18/2013,-0.136013384
1122,6/19/2013,-0.135801395
1123,6/20/2013,-0.121839758
1124,6/21/2013,-0.141916164
1125,6/24/2013,-0.143078867
1126,6/25/2013,-0.141697495
1127,6/26/2013,-0.148590223
1128,6/27/2013,-0.146411453
1129,6/28/2013,-0.122082348
1130,7/1/2013,-0.121174495
1131,7/2/2013,-0.117149831
1132,7/3/2013,-0.139076706
1133,7/5/2013,-0.143673859
1134,7/8/2013,-0.145553198
1135,7/9/2013,-0.117157576
1136,7/10/2013,-0.133486752
1137,7/11/2013,-0.127505032
1138,7/12/2013,-0.137586567
1139,7/15/2013,-0.130645724
1140,7/16/2013,-0.123340111
1141,7/17/2013,-0.132349523
1142,7/18/2013,-0.140755264
1143,7/19/2013,-0.154207805
1144,7/22/2013,-0.141464691
1145,7/23/2013,-0.14558001
1146,7/24/2013,-0.125002126
1147,7/25/2013,-0.142600213
1148,7/26/2013,-0.127964129
1149,7/29/2013,-0.120470016
1150,7/30/2013,-0.125562582
1151,7/31/2013,-0.138166966
1152,8/1/2013,-0.136299991
1153,8/2/2013,-0.129528025
1154,8/5/2013,-0.126463398
1155,8/6/2013,-0.13653959
1156,8/7/2013,-0.132408901
1157,8/8/2013,-0.09763358
1158,8/9/2013,-0.099869182
1159,8/12/2013,-0.075737568
1160,8/13/2013,-0.058248786
1161,8/14/2013,-0.087635837
1162,8/15/2013,-0.084662782
1163,8/16/2013,-0.087799829
1164,8/19/2013,-0.082080873
1165,8/20/2013,-0.111298499
1166,8/21/2013,-0.092153109
1167,8/22/2013,-0.102955281
1168,8/23/2013,-0.097450614
1169,8/26/2013,-0.084659895
1170,8/27/2013,-0.104542939
1171,8/28/2013,-0.087505397
1172,8/29/2013,-0.096350056
1173,8/30/2013,-0.097108552
1174,9/3/2013,-0.096738654
1175,9/4/2013,-0.101806759
1176,9/5/2013,-0.102641281
1177,9/6/2013,-0.09085083
1178,9/9/2013,-0.097314445
1179,9/10/2013,-0.114936505
1180,9/11/2013,-0.095732614
1181,9/12/2013,-0.082792957
1182,9/13/2013,-0.10265771
1183,9/16/2013,-0.110002219
1184,9/17/2013,-0.081402201
1185,9/18/2013,-0.100805884
1186,9/19/2013,-0.085930185
1187,9/20/2013,-0.109088929
1188,9/23/2013,-0.104407689
1189,9/24/2013,-0.106010852
1190,9/25/2013,-0.108413842
1191,9/26/2013,-0.098976364
1192,9/27/2013,-0.099710826
1193,9/30/2013,-0.101205702
1194,10/1/2013,-0.085998649
1195,10/2/2013,-0.094575639
1196,10/3/2013,-0.104271654
1197,10/4/2013,-0.105046203
1198,10/7/2013,-0.095262508
1199,10/8/2013,-0.103716188
1200,10/9/2013,-0.092689534
1201,10/10/2013,-0.110498276
1202,10/11/2013,-0.093871135
1203,10/14/2013,-0.095223325
1204,10/15/2013,-0.090975047
1205,10/16/2013,-0.103924868
1206,10/17/2013,-0.098982906
1207,10/18/2013,-0.095001499
1208,10/21/2013,-0.080238412
1209,10/22/2013,-0.111170392
1210,10/23/2013,-0.085795759
1211,10/24/2013,-0.086737127
1212,10/25/2013,-0.108755373
1213,10/28/2013,-0.097726894
1214,10/29/2013,-0.133037852
1215,10/30/2013,-0.082589188
1216,10/31/2013,-0.099529925
1217,11/1/2013,-0.105254172
1218,11/4/2013,-0.088351935
1219,11/5/2013,-0.096585546
1220,11/6/2013,-0.065725378
1221,11/7/2013,-0.058393204
1222,11/8/2013,-0.061246935
1223,11/11/2013,-0.061948923
1224,11/12/2013,-0.05504309
1225,11/13/2013,-0.066551175
1226,11/14/2013,-0.05343158
1227,11/15/2013,-0.064582438
1228,11/18/2013,-0.065768844
1229,11/19/2013,-0.056668068
1230,11/20/2013,-0.062043006
1231,11/21/2013,-0.057703741
1232,11/22/2013,-0.063002934
1233,11/25/2013,-0.051659597
1234,11/26/2013,-0.042318815
1235,11/27/2013,-0.04358247
1236,11/29/2013,-0.046222643
1237,12/2/2013,-0.067720483
1238,12/3/2013,-0.044665525
1239,12/4/2013,-0.063315433
1240,12/5/2013,-0.064541973
1241,12/6/2013,-0.070172835
1242,12/9/2013,-0.049546647
1243,12/10/2013,-0.054698854
1244,12/11/2013,-0.057602663
1245,12/12/2013,-0.059180572
1246,12/13/2013,-0.071233825
1247,12/16/2013,-0.056408927
1248,12/17/2013,-0.056738273
1249,12/18/2013,-0.071780067
1250,12/19/2013,-0.069410551
1251,12/20/2013,-0.062624986
1252,12/23/2013,-0.061238823
1253,12/24/2013,-0.069902916
1254,12/26/2013,-0.073815106
1255,12/27/2013,-0.069196777
1256,12/30/2013,-0.068952529
1257,12/31/2013,-0.055884071
1258,1/2/2014,-0.063166993
1259,1/3/2014,-0.082675206
1260,1/6/2014,-0.04712023
1261,1/7/2014,-0.073601528
1262,1/8/2014,-0.056555007
1263,1/9/2014,-0.079512736
1264,1/10/2014,-0.07716664
1265,1/13/2014,-0.043683875
1266,1/14/2014,-0.057203615
1267,1/15/2014,-0.060636475
1268,1/16/2014,-0.066076172
1269,1/17/2014,-0.080314347
1270,1/21/2014,-0.047613227
1271,1/22/2014,-0.062285457
1272,1/23/2014,-0.050650057
1273,1/24/2014,-0.06369189
1274,1/27/2014,-0.058015031
1275,1/28/2014,-0.073265099
1276,1/29/2014,-0.069006308
1277,1/30/2014,-0.071486567
1278,1/31/2014,-0.060240094
1279,2/3/2014,-0.045909507
1280,2/4/2014,-0.061193005
1281,2/5/2014,-0.055239823
1282,2/6/2014,-0.029415171
1283,2/7/2014,-0.034206404
1284,2/10/2014,-0.005870673
1285,2/11/2014,-0.023621092
1286,2/12/2014,-0.024511881
1287,2/13/2014,-0.017549082
1288,2/14/2014,-0.027144746
1289,2/18/2014,-0.023938071
1290,2/19/2014,-0.03293551
1291,2/20/2014,-0.031359784
1292,2/21/2014,-0.034488823
1293,2/24/2014,-0.018744813
1294,2/25/2014,-0.035957297
1295,2/26/2014,-0.033918582
1296,2/27/2014,-0.010368985
1297,2/28/2014,-0.031449961
1298,3/3/2014,-0.017262454
1299,3/4/2014,-0.027274955
1300,3/5/2014,-0.021005974
1301,3/6/2014,-0.027185322
1302,3/7/2014,-0.021171391
1303,3/10/2014,-0.019862095
1304,3/11/2014,-0.016117602
1305,3/12/2014,-0.024791007
1306,3/13/2014,-0.022089885
1307,3/14/2014,-0.030176119
1308,3/17/2014,-0.02924914
1309,3/18/2014,-0.018385196
1310,3/19/2014,-0.020110727
1311,3/20/2014,-0.033578083
1312,3/21/2014,-0.018275888
1313,3/24/2014,-0.019097772
1314,3/25/2014,-0.021310323
1315,3/26/2014,-0.029134856
1316,3/27/2014,-0.031608226
1317,3/28/2014,-0.03251304
1318,3/31/2014,-0.034139107
1319,4/1/2014,-0.024135531
1320,4/2/2014,-0.029593757
1321,4/3/2014,-0.029789454
1322,4/4/2014,-0.025529266
1323,4/7/2014,-0.027850398
1324,4/8/2014,-0.035526589
1325,4/9/2014,-0.02146164
1326,4/10/2014,-0.020556723
1327,4/11/2014,-0.023370361
1328,4/14/2014,-0.02835336
1329,4/15/2014,-0.036830524
1330,4/16/2014,-0.029542737
1331,4/17/2014,-0.021340752
1332,4/21/2014,-0.020255554
1333,4/22/2014,-0.025089512
1334,4/23/2014,-0.033906611
1335,4/24/2014,-0.025850985
1336,4/25/2014,-0.010214122
1337,4/28/2014,0.009157961
1338,4/29/2014,-0.031593785
1339,4/30/2014,-0.036545202
1340,5/1/2014,-0.029311819
1341,5/2/2014,-0.026203898
1342,5/5/2014,-0.01679216
1343,5/6/2014,-0.033556441
1344,5/7/2014,-0.035079114
1345,5/8/2014,0.011148665
1346,5/9/2014,0.01181699
1347,5/12/2014,0.015303959
1348,5/13/2014,0.014868423
1349,5/14/2014,0.017807246
1350,5/15/2014,0.008273879
1351,5/16/2014,0.023744279
1352,5/19/2014,0.017146678
1353,5/20/2014,0.017702772
1354,5/21/2014,0.010003876
1355,5/22/2014,0.010361574
1356,5/23/2014,0.019722848
1357,5/27/2014,0.024978409
1358,5/28/2014,0.008924396
1359,5/29/2014,0.020638256
1360,5/30/2014,0.000987222
1361,6/2/2014,0.003222575
1362,6/3/2014,0.024078484
1363,6/4/2014,0.019330946
1364,6/5/2014,0.007814984
1365,6/6/2014,0.002073226
1366,6/9/2014,0.021142798
1367,6/10/2014,0.004971691
1368,6/11/2014,0.008429972
1369,6/12/2014,-0.001489789
1370,6/13/2014,0.000258591
1371,6/16/2014,0.016962629
1372,6/17/2014,0.004719658
1373,6/18/2014,0.003085723
1374,6/19/2014,0.006465713
1375,6/20/2014,-0.003231548
1376,6/23/2014,0.001773363
1377,6/24/2014,0.005668176
1378,6/25/2014,0.00163546
1379,6/26/2014,0.01339668
1380,6/27/2014,0.015096164
1381,6/30/2014,0.015579969
1382,7/1/2014,0.002372064
1383,7/2/2014,0.001515331
1384,7/3/2014,0.00839076
1385,7/7/2014,0.02779078
1386,7/8/2014,0.001616114
1387,7/9/2014,0.004094323
1388,7/10/2014,0.014534244
1389,7/11/2014,0.003140316
1390,7/14/2014,0.012858951
1391,7/15/2014,-0.006315048
1392,7/16/2014,-0.015375763
1393,7/17/2014,-0.005674107
1394,7/18/2014,0.008337638
1395,7/21/2014,-0.005775303
1396,7/22/2014,0.006072397
1397,7/23/2014,0.024562056
1398,7/24/2014,0.007421034
1399,7/25/2014,0.017034643
1400,7/28/2014,0.018754684
1401,7/29/2014,0.003160758
1402,7/30/2014,0.007060392
1403,7/31/2014,0.003376421
1404,8/1/2014,0.019976773
1405,8/4/2014,-0.006787644
1406,8/5/2014,0.00977917
1407,8/6/2014,0.003801076
1408,8/7/2014,0.016890687
1409,8/8/2014,0.007405007
1410,8/11/2014,0.020158574
1411,8/12/2014,0.011300022
1412,8/13/2014,0.020199554
1413,8/14/2014,0.010280392
1414,8/15/2014,0.016325649
1415,8/18/2014,0.015611244
1416,8/19/2014,0.020180501
1417,8/20/2014,0.008854779
1418,8/21/2014,0.009640742
1419,8/22/2014,0.022778774
1420,8/25/2014,0.00883237
1421,8/26/2014,0.006332548
1422,8/27/2014,0.023654122
1423,8/28/2014,0.015393679
1424,8/29/2014,0.006772835
1425,9/2/2014,0.015794927
1426,9/3/2014,-0.024937752
1427,9/4/2014,0.007308624
1428,9/5/2014,0.008623484
1429,9/8/2014,0.003691557
1430,9/9/2014,0.00596165
1431,9/10/2014,0.03914597
1432,9/11/2014,0.016640559
1433,9/12/2014,0.02106718
1434,9/15/2014,0.000913285
1435,9/16/2014,0.012827844
1436,9/17/2014,0.014817103
1437,9/18/2014,0.007927343
1438,9/19/2014,-0.002119714
1439,9/22/2014,0.005615343
1440,9/23/2014,0.029509379
1441,9/24/2014,-0.004767935
1442,9/25/2014,-0.00605258
1443,9/26/2014,0.023355376
1444,9/29/2014,0.014882461
1445,9/30/2014,0.009734294
1446,10/1/2014,0.004802105
1447,10/2/2014,0.012259122
1448,10/3/2014,0.004422893
1449,10/6/2014,0.008956011
1450,10/7/2014,0.010478112
1451,10/8/2014,0.010620497
1452,10/9/2014,0.020413948
1453,10/10/2014,0.018677839
1454,10/13/2014,0.007948737
1455,10/14/2014,-0.005737869
1456,10/15/2014,-0.004336735
1457,10/16/2014,-0.003087654
1458,10/17/2014,0.00839968
1459,10/20/2014,0.010009164
1460,10/21/2014,-0.010797901
1461,10/22/2014,0.017381724
1462,10/23/2014,0.012554702
1463,10/24/2014,0.001243637
1464,10/27/2014,0.007195959
1465,10/28/2014,0.011541358
1466,10/29/2014,0.015676885
1467,10/30/2014,-0.001991792
1468,10/31/2014,0.00741737
1469,11/3/2014,0.018647475
1470,11/4/2014,0.00070978
1471,11/5/2014,0.005689597
1472,11/6/2014,0.008422221
1473,11/7/2014,0.012847996
1474,11/10/2014,0.006546033
1475,11/11/2014,0.019981463
1476,11/12/2014,0.025491135
1477,11/13/2014,0.020354218
1478,11/14/2014,0.019784006
1479,11/17/2014,0.006233179
1480,11/18/2014,0.019323167
1481,11/19/2014,0.004972881
1482,11/20/2014,0.017026461
1483,11/21/2014,0.006983633
1484,11/24/2014,0.026237262
1485,11/25/2014,0.000866736
1486,11/26/2014,0.018647026
1487,11/28/2014,0.009806323
1488,12/1/2014,-0.017509412
1489,12/2/2014,0.015033311
1490,12/3/2014,0.009975962
1491,12/4/2014,0.008248913
1492,12/5/2014,0.002019733
1493,12/8/2014,0.000598365
1494,12/9/2014,0.036693594
1495,12/10/2014,0.002928171
1496,12/11/2014,0.003985966
1497,12/12/2014,0.013346057
1498,12/15/2014,0.00095444
1499,12/16/2014,0.018326169
1500,12/17/2014,0.015749352
1501,12/18/2014,0.008282623
1502,12/19/2014,0.000990659
1503,12/22/2014,0.009207056
1504,12/23/2014,0.001619631
1505,12/24/2014,0.001839489
1506,12/26/2014,0.022046193
1507,12/29/2014,0.004376449
1508,12/30/2014,-0.00125841
1509,12/31/2014,-0.004294952
1510,1/2/2015,-0.008306999
1511,1/5/2015,-0.001233654
1512,1/6/2015,0.014479258
1513,1/7/2015,0.006440367
1514,1/8/2015,0.02076267
1515,1/9/2015,0.010360596
1516,1/12/2015,-0.015719349
1517,1/13/2015,0.004848808
1518,1/14/2015,0.006636359
1519,1/15/2015,-0.010539312
1520,1/16/2015,-0.018172162
1521,1/20/2015,0.01564061
1522,1/21/2015,0.00339846
1523,1/22/2015,0.014751101
1524,1/23/2015,0.015865163
1525,1/26/2015,-0.003533455
1526,1/27/2015,-0.022508542
1527,1/28/2015,0.005743609
1528,1/29/2015,0.019840528
1529,1/30/2015,0.000783267
1530,2/2/2015,0.001308832
1531,2/3/2015,-0.002045019
1532,2/4/2015,0.014027553
1533,2/5/2015,0.00285555
1534,2/6/2015,0.005443204
1535,2/9/2015,0.020359424
1536,2/10/2015,0.020630558
1537,2/11/2015,0.025461683
1538,2/12/2015,0.007906795
1539,2/13/2015,0.004698258
1540,2/17/2015,0.008968636
1541,2/18/2015,0.016042281
1542,2/19/2015,0.006720718
1543,2/20/2015,0.008134738
1544,2/23/2015,0.031518003
1545,2/24/2015,0.000578458
1546,2/25/2015,-0.011422411
1547,2/26/2015,0.023152994
1548,2/27/2015,0.000577452
1549,3/2/2015,0.002690654
1550,3/3/2015,0.014507656
1551,3/4/2015,0.006129599
1552,3/5/2015,-0.012248871
1553,3/6/2015,0.009743545
1554,3/9/2015,0.000241183
1555,3/10/2015,0.002914177
1556,3/11/2015,-0.006796573
1557,3/12/2015,0.018235168
1558,3/13/2015,0.007703427
1559,3/16/2015,0.009287344
1560,3/17/2015,0.017516261
1561,3/18/2015,0.006484669
1562,3/19/2015,0.002089334
1563,3/20/2015,-0.016491286
1564,3/23/2015,0.007934219
1565,3/24/2015,0.005881524
1566,3/25/2015,-0.004125127
1567,3/26/2015,0.015793192
1568,3/27/2015,-0.00838973
1569,3/30/2015,0.01166806
1570,3/31/2015,-0.004034729
1571,4/1/2015,0.004171275
1572,4/2/2015,0.003540071
1573,4/6/2015,0.02159066
1574,4/7/2015,-0.004849294
1575,4/8/2015,0.001139657
1576,4/9/2015,0.00546169
1577,4/10/2015,0.010331952
1578,4/13/2015,-0.002986353
1579,4/14/2015,-0.003383892
1580,4/15/2015,0.006332193
1581,4/16/2015,0.002711831
1582,4/17/2015,0.003560425
1583,4/20/2015,0.017615727
1584,4/21/2015,0.000956657
1585,4/22/2015,0.015116078
1586,4/23/2015,0.01108491
1587,4/24/2015,0.003640185
1588,4/27/2015,0.015252766
1589,4/28/2015,-0.027176811
1590,4/29/2015,-0.002423579
1591,4/30/2015,-0.015399033
1592,5/1/2015,0.021490153
1593,5/4/2015,-0.00142472
1594,5/5/2015,-0.003161329
1595,5/6/2015,0.000154077
1596,5/7/2015,0.008764789
1597,5/8/2015,0.013343824
1598,5/11/2015,0.005493509
1599,5/12/2015,0.009796928
1600,5/13/2015,0.010449517
1601,5/14/2015,0.016940494
1602,5/15/2015,0.007063196
1603,5/18/2015,0.019509915
1604,5/19/2015,0.005611165
1605,5/20/2015,0.011156073
1606,5/21/2015,0.015880243
1607,5/22/2015,0.016858119
1608,5/26/2015,-0.005314583
1609,5/27/2015,0.015604082
1610,5/28/2015,0.008179655
1611,5/29/2015,0.007987326
1612,6/1/2015,0.013192593
1613,6/2/2015,0.008561869
1614,6/3/2015,0.005616966
1615,6/4/2015,0.012203583
1616,6/5/2015,0.003644344
1617,6/8/2015,0.006653593
1618,6/9/2015,0.015145636
1619,6/10/2015,0.009319828
1620,6/11/2015,0.003992029
1621,6/12/2015,0.004764346
1622,6/15/2015,0.013738352
1623,6/16/2015,0.007572969
1624,6/17/2015,0.006090367
1625,6/18/2015,0.007888794
1626,6/19/2015,-0.001139147
1627,6/22/2015,0.005561712
1628,6/23/2015,0.00140038
1629,6/24/2015,0.017443031
1630,6/25/2015,-6.47E-05
1631,6/26/2015,-0.000864315
1632,6/29/2015,0.009594946
1633,6/30/2015,0.010077898
1634,7/1/2015,0.002919106
1635,7/2/2015,0.008234888
1636,7/6/2015,0.00863212
1637,7/7/2015,-0.002137217
1638,7/8/2015,-0.001751833
1639,7/9/2015,-0.015485963
1640,7/10/2015,0.014629933
1641,7/13/2015,0.00587713
1642,7/14/2015,-0.003656528
1643,7/15/2015,0.013791434
1644,7/16/2015,0.00867201
1645,7/17/2015,0.007868972
1646,7/20/2015,0.013577447
1647,7/21/2015,-0.008229361
1648,7/22/2015,0.029361758
1649,7/23/2015,0.002833135
1650,7/24/2015,0.009274544
1651,7/27/2015,0.008016
1652,7/28/2015,-0.002773494
1653,7/29/2015,-0.002924259
1654,7/30/2015,0.001785643
1655,7/31/2015,-0.001549294
1656,8/3/2015,-0.017369393
1657,8/4/2015,-0.017480875
1658,8/5/2015,0.028020308
1659,8/6/2015,0.011086811
1660,8/7/2015,0.018520808
1661,8/10/2015,0.03004681
1662,8/11/2015,-0.026489396
1663,8/12/2015,0.024416454
1664,8/13/2015,0.001472768
1665,8/14/2015,0.018997239
1666,8/17/2015,0.009856267
1667,8/18/2015,0.011261974
1668,8/19/2015,0.003482059
1669,8/20/2015,0.008630018
1670,8/21/2015,-0.013555844
1671,8/24/2015,0.143572102
1672,8/25/2015,-0.016601767
1673,8/26/2015,0.019763694
1674,8/27/2015,0.004362775
1675,8/28/2015,0.015358471
1676,8/31/2015,0.018574253
1677,9/1/2015,-0.006245809
1678,9/2/2015,0.024225874
1679,9/3/2015,-0.006862
1680,9/4/2015,0.013212116
1681,9/8/2015,0.006318371
1682,9/9/2015,-7.70E-05
1683,9/10/2015,0.023330231
1684,9/11/2015,0.023785857
1685,9/14/2015,0.003015579
1686,9/15/2015,0.002730595
1687,9/16/2015,0.003792636
1688,9/17/2015,-0.004519718
1689,9/18/2015,0.016758044
1690,9/21/2015,0.017446499
1691,9/22/2015,0.003919935
1692,9/23/2015,0.012602691
1693,9/24/2015,0.01523703
1694,9/25/2015,-0.00199268
1695,9/28/2015,0.011832099
1696,9/29/2015,-0.028715084
1697,9/30/2015,-0.001368768
1698,10/1/2015,0.008277591
1699,10/2/2015,-0.001641282
1700,10/5/2015,0.001818931
1701,10/6/2015,0.012672067
1702,10/7/2015,-0.007323486
1703,10/8/2015,-0.013644457
1704,10/9/2015,0.023447251
1705,10/12/2015,-0.006709422
1706,10/13/2015,0.014655601
1707,10/14/2015,-0.001455749
1708,10/15/2015,0.000906604
1709,10/16/2015,-0.004957805
1710,10/19/2015,0.007941826
1711,10/20/2015,0.024442356
1712,10/21/2015,0.010467485
1713,10/22/2015,0.003098937
1714,10/23/2015,0.022986289
1715,10/26/2015,-0.018489851
1716,10/27/2015,-0.005332443
1717,10/28/2015,0.014427853
1718,10/29/2015,0.016687967
